resp_id,item_code,q_no,scale_group,item_text,score
2688,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2689,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2690,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2691,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2692,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2693,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2694,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2695,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2696,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2697,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2698,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2699,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2700,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2701,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2702,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2703,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2704,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2705,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2706,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2707,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2708,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2709,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2710,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2711,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2712,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2713,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2714,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2715,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2716,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2717,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2718,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2719,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2720,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2721,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2722,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2723,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2724,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2725,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2726,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2727,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2728,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2729,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2730,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2731,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2732,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2733,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2734,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2735,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2736,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2737,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2738,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2739,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2740,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2741,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2742,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2743,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2744,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2745,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2746,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2747,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2748,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2749,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2750,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2751,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2752,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2753,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2754,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2755,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2756,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2757,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2758,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2759,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2760,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2761,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2762,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2763,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2764,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2765,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2766,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2767,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2768,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2769,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2770,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2771,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2772,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2773,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2774,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2775,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2776,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2777,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2778,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2779,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2780,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2781,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2782,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2783,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2784,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2785,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2786,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2787,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2788,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2789,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2790,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2791,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2792,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2793,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2794,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],6.0
2795,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2796,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],4.0
2797,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2798,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2799,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2800,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2801,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2802,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2803,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
2804,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],5.0
2805,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2806,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],1.0
2807,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],3.0
2808,v099_num,Q35.c,Q35,My university offers adequate one-to-one mental health support [numeric],2.0
